"Façade, n., Mạgani.",,,
,,"Fallacy, n., Kata.",
"Face, n., Edzú.",,,
,,"Fallow, adj., Mimí.",
"Face, make a, v., Gbeyé.",,,
,,"False, adj., Bodi.",
#NAME?,,,
,,"Falsehood, n., Dǐbó.",
"Facilitate, v., Tátí.",,,
,,"Falsify, v., Zúṇwáṇ.",
"Facility, n., Títá.",,,
,,"Falter (speech), v., Kùṇmi.",
"Facilitation, n., Títájiṇ.",,,
,,"Falter (walking), v., Gběgbě.",
"Fact, n., Gàṇjiṇ; Egàṇjiṇ; Egàṇ ejiṇ.",,,
,,"Falteringly, adv., Gběgběnyí.",
"Faction, n., Wurùmi.",,,
,,"Fame, n., Yětí.",
"Factor, v., Jiṇkáṇ.",,,
,,"Familiar, v., adj., Dámí.",
"Factor, n., Káṇjiṇ.",,,
,,"Familiarity, n., Yědá.",
"Factoring, n., Gbàtàshi.",,,
,,"Familiar spirit, n., Gàkuṇ; Egàkuṇ.",
"Factory, n., Tswata.",,,
,,"Family, n., Nyíci.",
"Factual, adj., Gànjiṇgi.",,,
,,"Famine, n., Mikûn.",
"Fade, v., Toya.",,,
,,"Famous, adj. Tíyě.",
"Faeces, n., Ebi.",,,
,,"Fan, v., Tswáṇfè.",
"Fag, n., Sạṇgi.",,,
,,"Fan, n., Tswáṇfèngi.",
"Fagot, n., Sìsạṇgi.",,,
,,"Fang, n., Kàṇwa; Nyíkàṇ ewa.",
"Faint, v., Zúṇtsu.",,,
,,"Fancy, v., adj., Fiyé.",
"Faint-hearted, adj., Dànyì.",,,
,,"Fancy, n., Yěfi.",
"Fail, v., Gba.",,,
,,"Fancywork, n., Nyạyéfi; Enyạyéfi.",
"Failure, n., Gbigba.",,,
,,"Fan palm, n., Gbaci.",
"Fair (market), n., Swàdạn; Eswàdạn.",,,
,,"Far, adj., Lokpá.",
"Fair (beautiful), adj., Sárá.",,,
,,"Farcical, n., Fèlu.",
"Fair (better), adj., Daci.",,,
,,"Fare, n., Zàṇlè; Ezàṇ lèngi.",
"Fairness (equity), n., bǎgu.",,,
,,"Farewell, bid, v., Tí kpámú.",
"Fairy, n., Kòtògi.",,,
,,"Farewell, n., Kpámútí.",
"Fairy tale, n., Ècìṇ kòtògi.",,,
,,"Farm, n., Latí.",
"Faith, have, in, v., Kpeyé; Kpeyétú.",,,
,,"Farm, v., Nùnu.",
"Faith, n., Wòshì.",,,
,,"Farmer, n., Enunùci.",
"Fake, v., Jiṇ bàrù.",,,
,,"Farmhand, n., Fàci.",
"Fake, n., Bàrùgi.",,,
,70,,
"Farming, n., Enunù.","Feather back fish, n., Bantara.",,
"Farmland, n., Efo.","Fed up, adj., Ha.",,
"Farm ridge, n., Èwò; Kúkpákáwò.","Feeble, adj., Làbò.",,
"Farmstead, n., Efoba.","Feeble-minded, adj., Làbò.",,
"Fart, v., Sanbi.","Feeble-mindedness, n., Bòlà.",,
"Fashion, n., Tori.","Feed, v., Kpa.",,
"Fashion designer, n., Janci.","Feed (animal), n., Ègì.",,
"Fast, adj., Sáṇ.","Feedbag, n., Buruganu.",,
"Fast (firmly), adv., Gbáṇyi.","Feel, v., Wo.",,
"Fast, v., Wumạndạn.","Feeling, n., Èwo.",,
"Fastening, n., Káṇgi.","Feign, v., Jin bàrù.",,
"Fastfood, n., Kạndókuṇ.","Feigning, n., Bàrù.",,
"Fastidious, adj., Jiṇswà.","Fellow, n., Dòzhì.",,
"Fasting, n., Mạndạnwu.","Felon, n., Gwasògi.",,
"Fastly, adv., Vàvànyǐ.","Female, n., Nyinko.",,
"Fat, n., Ebě.","Feminine, adj., Yíwó.",,
"Fat (informal), n., Mínạkàṇ; Emí","Fen, n., Bàdá.",,
nạkàṇ.,"Fence, n., Egbà.",,
"Fat, adj., Gbo.","Fence, v., Swàgbà; Swà egbà.",,
"Fat (informal), adj., De mínạkàṇ.","Fenland, n., Rùwà.",,
"Fate, n., Gàṇba; Egàṇ eba.","Ferment, v., Sayà.",,
"Father, n., Ǹmà.","Fermentation, n., Èsa; Yàsa.",,
"Father-in-law, n., Bàyíwó bagi.","Fermented, adj., Yàsaci.",,
"Fathom, n., Gába.","Fern, n., Cintàrà giama.",,
"Fathomless, adj., Kpoka.","Ferret, v., Mạnạkàṇ.",,
"Fatigue, n., Èsàṇ.","Ferret, n., Mạnạkàṇgi.",,
"Fatigued, adj., v., Ṃǎsàṇ.","Fertile, adj., Mạyí.",,
"Fault, n.,.","Fertilization, n., Ṃàyisạn.",,
"Favour, n., Mạṇá;Mạṇájiṇ.","Fertilize, v., Sạn ṃàyi.",,
"Favour, v., Jiṇ mạṇá.","Fertilizer, n., Ebògi.",,
"Fear, v., Suṇdàṇ.","Festival, n., Elò.",,
"Fear, n., Èdàṇ; Dàṇsuṇ; Edàṇsuṇ.","Festoon, n., Manya.",,
"Fearful, adj., Edàṇsuṇci.","Fetch (water, liquid), v., To.",,
"Feasible, adj., Kposun.","Fetch (things, clothes), v., Kpǎn.",,
"Feast, n., Mbà.","Fetish, n., Guṇnu.",,
"Feather, n., Bina.","Fetor, n., Gàwù.",,
"Fetter, n., Cíndzànà.","Fight, n.,",,
"Fever, n., Bàjiṇ; Ebàjiṇ.","Fight (box), v., Cékò.",,
"Fever, have, v., Jiṇbà; Jiṇ bà.","Fight (boxing), n., Ekòcé.",,
"Fever bark, n., Nanbi sunsun.","Fighter, n., Ekòcéci.",,
"Few, adj., Dégi.","Figure, n., Yétsa.",,
"Few and far between, adv.,","Filament, n., Enwu.",,
Kàtàkpotì.,"File (sharpener), n., Eṇyà.",,
"Fez, n., Dàra.","File (sharpen), v., Gbo.",,
"Fib, v., Fófù.","Fill, v., Shé.",,
"Fib, n., Fùfó.","Fillet (hair), n., Èsàgi.",,
"Fiber, n., Dzàrí.","Fillip, v., Cépátángi.",,
"Fibre, n., Dzàrí.","Fillip, n., Pátángi.",,
"Fibrous, adj., Dzarigi.","Film, n., Fiáliági.",,
"Fibula, n.,Kátankpà.","Filter, v., Bè.",,
"Fiction, n., Yětswagi.","Filth, n., Èbàṇ.",,
"Fictionalize, v., Tswayé.","Filthy, adj., Lùbàṇ.",,
"Fiddle (aimless fingering), v.,","Fin, n., Gwankạn; Egwa nyikạn.",,
Kpagwa.,"Final, n., Wogbo.",,
"Fiddling, n., Egwakpa.","Finale, n., Gbogbo.",,
"Fiddle (musical instrument), n.,","Finalize, v., Wòwogbo.",,
Bènba; Bè mba.,"Finance, v., Gewó.",,
"Fiddle (a type), n., Gbòge.","Finance, n., Wóge.",,
"Fidelity, n., Nyạgbàṇnini.","Financing, n., Gigewó.",,
"Fidget, v., Jiṇ kǒkǒgi.","Find, v., Leyé.",,
"Fidgety, adj., Kǒkǒgi.","Fine (okay), adj., Ge.",,
"Field, n., Kân.","Fine (beautiful), adj., Sà.",,
"Fierce, v., adj., Kwárí.","Fine (lovely), adj., Bólógi.",,
"Fiery, adj., Pena.","Finery, n., Sárági.",,
"Fifteen, n., Gwégì.","Finger, n., Gingiṇni.",,
"Fifth, adj., Tsuṇci.","Finger, little, n., Gingiṇnigi.",,
"Fifty, n., Áráta.","Finger grass, n., Alikyangi yiwo.",,
"Fig, n. Gbanci.","Finger millet, n., Tamba.",,
"Fig (wild one), n., Pòtò.","Fingernail, n., Vùndùnnù egwa.",,
"Fig nut, n., Ègba.","Fingertip, n., Egwatígi.",,
"Fig plant, n., Cediya.","Finish, v., Zo.",,
"Fight, v.,","Finishing, n., Jiṇjiṇzo.",,
"Fir, n., Tíkàṇci.","Fit (convulsion), n.,",,
"Fire, n., Enạ.",Gbiṇgbiáṇniáṇkú.,,
"Fire (kindle), v., Gúṇnạ.","Fit (convulse), v., wạṇ",,
"Fire (set), v., Sùṇnạ.",gbiṇgbiáṇniáṇkú.,,
"Fire (strike), v., Sánạ.","Five, n., Gútsuṇ.",,
"Fire (gun), v., Cé nạtso.","Fix, v., Kàṇ.",,
"Fire, catch, v., Wạṇ nạ.","Fixed, adj., Kikàṇci.",,
"Firearm, n., Nyạnkpakuṇnạ.","Flaccid, adj., Mumugi.",,
"Firebrand, n., Enạ tsokùṇ.","Flag, n., Fángi.",,
"Firefly, n., Nạbáṇbáṇgi.","Flake, v., Gbiá; Gbiáya.",,
"Firefighter, n., Enạnùci.","Flamboyant tree, n., Gbangbaragi.",,
"Fireman, n., Enạshici.","Flame, n., Taranạ; Gintara enạ.",,
"Fireplace, n., Nạncébà.","Flame, v., Wa taranạ; Wa gintara.",,
"Fire ring, n., Múfuṇ.","Flamingo, n.,Elú bǒkùṇ.",,
"Firewood, n., Cigbàṇ nạgúṇ.","Flank, n., Kpàṇgwa.",,
"Firmament, n., Sòkófìṇ.","Flannelette, n., Dzúlá.",,
"Firmly, adv., Gbanyi.","Flare, v., Kenạ; Ke enạ.",,
"First, adj., Bě.","Flash, v., Dzwáṇ; Dzwáṇnạ.",,
"First, adv., Běbě.","Flash, n., Èdzwàṇ.",,
"First, n., Èbě Kpátí.","Flasher, n., Nạdzwáṇgi.",,
"Firstborn, n., Kpinma.","Flask, n., Míṃà.",,
"Fish, n., Nyikaṇ.","Flat, adj., Pàtà.",,
"Fish (angle), v., Cé gòrò.","Flat-footed, adj., Bìcí-pàtàci.",,
"Fish, catch, v., Wạṇ nyikaṇ.","Flat-footedness, n., Bìcí pàtà.",,
"Fish eagle, n., Èshiàṇ.","Flat-sided, adj., Nìpàtà.",,
"Fisherman, n., Nyikaṇwạṇci.","Flatter, v., Kóní.",,
"Fishmonger, n., Nyikaṇkúṇci.","Flaunt, v., Shéyé.",,
"Fishnet, n., Fomạn.","Flaunting, n.,Yéshé.",,
"Fishnet (basket), n., Akishi.","Flavin, n., Yaràngi.",,
"Fishnet (lift net), n., Akowogi.","Flavour, n., Egân.",,
"Fishnet (big fishing net), n.,","Flaw, n., Zhìku.",,
Ankokasa.,"Flawed, adj., Kúzhì.",,
"Fish spear, n., Èfiạn.","Flax, n., Cèyì.",,
"Fissure, n., Ecîn.","Flaxen, n., Túri.",,
"Fist., n., Èkò; Gwàkò.","Flay, v., Píṇfè.",,
"Fit, v., adj., Mì.","Flea, n., Dzànkétégi.",,
"Flea beetle, n., Ndako basa.","Flower, v., Laná.",,
"Flee, v., Lakpanká; La kpanká.","Flu, n., Cíṇguṇfè.",,
"Fleet, adj., vt., Sáṇ.","Flu, have, v., Wạṇ cíṇguṇfè.",,
"Fleet, n.,.","Fluff, n., Kpusu.",,
"Flesh, n., Shakpè.","Fluffy, adj., Kpusugi.",,
"Fleshy (obese), adj., Dzantu.","Fluid, n., Dará.",,
"Flex, vt., Fànyì.","Fluid, adj., Darági.",,
"Flex (rope), n.,Cíndzàṇàn.","Fluidy, adj., Daráci.",,
"Flexible, adj., Nyifa.","Flurry, v., Shiwu.",,
"Flicker, v.,Lafè.","Flute, n., Kpànsáṇṇági.",,
"Flight (crowd), n., Kpankála.","Flutist, n., Kpànáṇṇágibeci.",,
"Flimflam, n., Dodobiaria.","Flutter, v., Fùrù.",,
"Flimsy, adj., Bongi.","Fly, v., Nyạshè.",,
"Fling (throw), v., Vúṇcéya.","Fly (housefly), n., Dìṇni.",,
"Flint, n., Nạsá.","Flywheel, n., Gùlǔlù.",,
"Flintlock gun, n., Cakabula.","Foal, n., Bìdi.",,
"Flip-flop, v., Wakángi.","Foam, n., Futanfu.",,
"Flip-flop, n., Kángi.","Foam, v., adj., Fu.",,
"Flip-flop (slipper), n., Lâmlâm.","Focus, v., Pìṇyé.",,
"Flirt, v., Shínú.","Focus, n., Yěpìṇ.",,
"Float, v., Sáṇ; Sáṇtú.","Fodder, n. Tantaka.",,
"Float, n., Ètsú; Tsútsú.","Fog, n., Wùtu; Wùtuwùtu.",,
"Flock, v., Múshishì.","Foil, n., Féni; Féré finni.",,
"Flog, v., Wulu.","Folk, n., Nyídò.",,
"Flog, n., Luwu.","Folk tale, n., Ècìṇ.",,
"Flood, v., Lànuwạṇ.","Fold, v., Yápà;",,
"Flood, n., Èlà.","Fold, over, v.,Kápà.",,
"Floodplain, n., Èdzà.","Fold, n., Kikápà.",,
"Floor, n., Kpiantia.","Fold (enclosure), n., Gàmi.",,
"Floor (knock down), v., Dankin.","Foliage, n., Yitóló.",,
"Floor-pounder, n., Èpa.","Folio, n., Bàrikó.",,
"Florin, n., Dalà.","Follow, v., Lámitú.",,
"Flour, n., Yìkùrù.","Follower, n., Mitúci; Emilátúci.",,
"Flow, v., Jè.","Fondle, v., Zagwa.",,
"Flow, n., Èjè.","Fonio, n., Suru.",,
"Flower, n., Ená.","Fontanel, n., Gujà.",,
"Food (Modern Nupe), n., Nyạgíci. cf.","Forenoon, n., Yisàkà; Yisàkàgi.",,
Eatable.,"Foreskin, n., Badùṇ; Ebadùṇ.",,
"Food (Old Nupe), n., Emu.","Forest, n., Kúsò.",,
"Foodstuff, n., Muku.","Forest grass, n., Bisanba.",,
"Fool, n., Edagi.","Forestry, n., Kúsòkùn.",,
"Foolish, adj., Tandági.","Foretell, v., Ganshishi.",,
"Foolishness, n., Dági.","Forever, adv., Kálo.",,
"Foot, n., Bita.","Forge, v., Tswana.",,
"Foot (unit of length), n., Bicidan.","Forge, n., Napin.",,
"Foot (six-toed), n., Èdàṇgi.","Forget, v., Batàn.",,
"Football, n., Kòpàbìcí.","Forgetfulness, n., Etànba.",,
"Footballer, n., Èkòbìcíci.","Forgive, v., Mà.",,
"Footbridge, n., Sólò.","Forgiveness, n., Mimà.",,
"Foothold, n., Bìcítagi.","Fork, n., Kpàlàkà.",,
"Footing, n., Bìcíta.","Fork, v., Sá kpàlàkà.",,
"Footmark, n., Tsabì; Etsa bìcí.","Forlorn, adj.,Kúshê.",,
"Footnote, n., Nyạgó.","Forlornness, n.,Gbangbangi",,
"Footpath, n., Ekpagi.","Form, n., Yěmi.",,
"Foot soldier, n., Gùṇbìcídà; Ègùṇ","Form, v., Miyé.",,
bìcídàci.,"Format, n., Yémige.",,
"For (because), conj., Gànmá;","Formation, n., Yegémi.",,
Gànmáshi.,"Former, adj., Sàpa.",,
"For, prep., Yà.","Formerly, adv., Sàpalě.",,
"For (sake), prep., Ebó.","Fornicate, v., Pán.",,
"Forbid, v., Shìzhì.","Fornicator, n., Nyapán.",,
"Forbidden, adj., Zhìshìci.","Fornication, n., Pánpán.",,
"Force, v., Jin kala.","For now, adv., Sạnre.",,
"Force, n., Kala.","Fort, n., Bàṇgi; Ebàṇgi.",,
"Forceps, n., Èmǔgi.","Fortify, v., Túbàṇ; Tú bàṇgi.",,
"Ford, v., Tsunuwan.","Fortitude, n., Wùgbó.",,
"Forebear, n., Dodo.","Fortitudinous, adj., Gbówù.",,
"Forehead, n., Yěgùṇ.","Fortunate, adj., Jiṇ Kpárá.",,
"Foreign, adj., Dìbòci.","Fortune, n., Kpárá.",,
"Foreigner, n., Dìbò.","Fortune-teller, n., Gbàkòsạnci.",,
"Forelock, n., Gěgùṇ.","Fortune-telling, n., Gbàkòsạn.",,
"Foremost, adj., Gbógbà.","Forty, n., Shibà.",,
"Forum, n., Zàbàta; Ezàbàta.","Fragment, n., Sákùn.",,
"Forward, adj., Yègbò.","Fragrance, n., Kàṇbe; Ekàṇbe.",,
"Forward, adv., v., Gbòye.","Fragrance, to have, v., adj., Bekàṇ.",,
"Forward (behaviour), adj., Kàṇyé.","Frame, n., Ròkò.",,
"Forwardness, n., Yékàṇ; Eyékàṇ.","Framework, n., Ròkòkpà.",,
"Fowl, n., Bishe.","Frankincense, n., Gogagi.",,
"Fowl (black), n., Gbạṇdun; Bishe","Fraud, n., Bòshí.",,
gbạṇdun.,"Fraudster, n., Bòshígi.",,
"Fowl (gray coloured), n., Kpàyi;","Freak, n., Kpiaria.",,
Bishe kpàyi.,"Freak, v., Sò kpiaria.",,
"Fowl (guinea fowl), n., Lugba.","Freaky, adj., Kpiariagi.",,
"Fowl (multi-coloured), n., Èdzwàṇ;","Free, v., Fo.",,
Bsihe èdzwàṇ.,"Free (of charge), adj., adv., Èfiá.",,
"Fowl (red and black coloured), n.,","Freebie, n., Zankagi",,
Bishe lǔkpa.,"Free-born, n., Egi maci.",,
"Fowl (red and white coloured), n.,","Freely, adv., Fonyǐ.",,
Gbàtá; Bishe gbàtá.,"Freedom, n., Èfo.",,
"Fowl (tonsured), n., Kpìkpì; Bishe","Free, set, v., Sá fo.",,
kpìkpì.,"Freeze, v., Wạṇ riri.",,
"Found, v., Shìkìn.","Freeze, n., Rìrǐ.",,
"Founding, pp., Kînta.","Freezing, adj., adv., Rìrǐwạṇ.",,
"Foundation, n., Kînshì.","Freight, n., Kàràdàgi.",,
"Foundling, n., Kpancǐạ.","French, n., Fírenci.",,
"Foundry, n., Tswata","Frenzied, adj., Fíṇyé.",,
"Fount, n., Dudugi.","Frenzy, n., Yéfíṇ.",,
"Four, n., Gúṇni.","Frequent, adj., Kándó.",,
"Four hundred, n., Kpoba.","Frequently, adv., Kákándó.",,
"Fourteen, adj., Gúwo gúṇni.","Fresh (fruit), adj., Fumfúrú.",,
"Fourteen hundred, n., Kpótwabà.","Fresh (fruit), adj., Fumfúrú.",,
"Fourteen thousand, n., Gbotwabà.","Fret, v., Jin korokoronyi.",,
"Fourscore, n., Shini.","Fretful, adj., Korokoro.",,
"Fourth, adj., Nici.","Friday, n., Fontswan; Efo tswanyìci.",,
"Four thousand, adj., Gbobà.","Friday, n., Jímâ; Junma; Jinma.",,
"Fox, n., Ṇyàkáṇgi.","Fridge, n., Rìrǐkúgi.",,
"Foxtail, n., Èsàgi lùkó.","Fried chips, n., Dìṇdi; Dìṇdikòlò.",,
"Fracture (bone), v., Bàṇbà.","Friend, n., Èyà.",,
"Friendship, n., Yàzuṇ.","Funeral, n., Gobi.",,
"Friend, to make, v., Dáyà.","Fungus, n., Kòdò.",,
"Frighten, v., Lidàṇ.","Funk, n., Sugi.",,
"Fright, n., Edàṇli.","Funky, adj., Sunyi",,
"Fringe (decoration), n., Dìndzǎ.","Funnel, n., Èrwa; Èlwa.",,
"Frog, n,, Kwàṇkwà.","Funnel, v., Rwa.",,
"Frog (bullfrog), n., Dugba.","Funny, adj., Tsanda.",,
"Frog (green water frog), Dzàgala.","Fur, n., Biṇnì.",,
"Frog (small water frog), Kèrěgi.","Furious, adj., Jiṇ kùmbuli.",,
"Frolic, v., Túgǐdìgbà.","Furnace, n., Gubata.",,
"Frolic, n., Gǐdìgbà.","Further, adv., adj., Èkà.",,
"From, prep., Fébè.","Furthermore, prep., Bambe acinga e",,
"Front, Adj., n., Yégbóró.",be.,,
"Frontier, n.,Kátígi","Furtive, adj., Sangisangi.",,
"Frond, n., Elá.","Fury, n., Kùmbuli.",,
"Froth, n., Pú.","Fuse, v., Vungun.",,
"Frown, v., Nuyé.","Fuss, v., Bobo",,
"Frown, n., Yěnu; Eyénu.","Future, n., Èbè.",,
"Fruit, n., Suṇsuṇ.","Future, adj., Bèci.",,
"Fruit bat, n., Èdǎṇ.","Futile, adj., Wonniagi.",,
"Fruitlet, n., Kpàlà.","Futility, n., Wonnia.",,
"Frustrate, v., Zùṇtsà.","Fuzzy, adj., Kpusu.",,
"Frustration, n., Etsàzùṇ.",,,
"Fry, v., Kạn.",,,
"Fry (deep), v., Ciàn.",,,
"Fugitive, n., Lábězhì.",,,
"Fulani (nomadic), n., Bòro.",,,
"Fulani (settled), n., Gǒyì.",,,
"Fulfill, v., Nǔ.",,,
"Full, adj., adv., v., Shé.",,,
"Full, n., Èshé.",,,
"Fulfilment, n., Núnǔnyi.",,,
"Fumigate, v., Kpànạwú.",,,
"Fun, n., Dzòmǎṇ.",,,
"Fun, have, v., Mǎṇdzò.",,,
"Fund, n., Gìyě.",,,
G,,,"Garden, n., Èkan."
,,,"Garden egg, n., Yengi."
"Gabardine, n., Tsamiya.",,,
,,,"Gargle, v., Tsumi."
"Gabber, n., Ganganwoci.",,,
,,,"Gargle (deep throat), v.,Na bere"
"Gabble, v., Gangan wawagi.",,,
,,,"Gargantuan, adj., Bididi."
"Gable, n., Koka.",,,
,,,"Gari (cassava flour), n., Gari."
"Gabriel, n., Jìbìrîlù.",,,
,,,"Garlic, n., Lowokùṇ; Tafarnuwa."
"Gad (stick), n., Sangi.",,,
,,,"Garment, n., Jankpe."
"Gad (wander), v., Zakan.",,,
,,,"Garner, v., Dò."
"Gadget, n., Nyangagi.",,,
,,,"Gas, n., Ewú."
"Gadfly, n.,Gbingbiannia",,,
,,,"Gash, n., Yeko."
"Gaff, n.,Acigiri",,,
,,,"Gasp, v., Shi kpa."
"Gag, n., Takunkumi.",,,
,,,"Gasping, n., Ekpashi."
"Gag (retch), v., Yi tungba.",,,
,,,"Gate, n., Banmisuṇ."
"Gain, v., Gibà.",,,
,,,"Gatekeeper, n., Bàmpaci."
"Gain, n., Bàgì.",,,
,,,"Gateway, n., Dzunko."
"Gale, n., Efeko.",,,
,,,"Gather, v., Yekan."
"Galaxy (universe), n., Yanko.",,,
,,,"Gathering, n., Ekanye."
"Gall, n., Gawan; Gawanjin; Ega",,,
,,,"Gauge, v., Da."
,wanjin.,,
,,,"Gaunt, adj., Dzogo."
"Gallery, n., Bokun.",,,
,,,"Gaze, v., Beyeba."
"Gallon, n., Kùlùtu.",,,
,,,"Gazelle, n., Barewagi."
"Gallop, v., La; Laci; La eci.",,,
,,,"Gear, n., Sutura."
"Gallop, n., Ecila.",,,
,,,"Gear up, v., Tukpa."
"Galosh, n., Wufiko.",,,
,,,"Gecko, n., Malelegi; Manlelegi."
"Gamba grass, n., Bugana.",,,
,,,"Geld, v., Jin tawure."
"Gamble, v., Cedzu.",,,
,,,"Gem, n., Egbó."
"Gambler, n., Edzuceci.",,,
,,,"Gemstone, n., Egbógi."
"Game (play), n., Kìtǐdzǒ.",,,
,,,"Genealogy, n., Dzomi; Edzomi."
"Game (animal), n., Nạmi.",,,
,,,"General, n., Falaci."
"Gap, n., Èdzǔ.",,,
,,,"General, adj., Fala."
"Gape, v., Yaye.",,,
,,,"Generally, adv., Falafalanyi."
"Gaping, n., Yeya; Eyeya.",,,
,,,"Generate, v., Mạnyé."
"Garbage, n., Vovo.",,,
,,,"Generation (production), n., Yémạn;"
"Garbage dump, n., Vovonta.",,,
,,,Eyémạn.
"Garb, n., Jankpe.",,,
,,,"Generation (past), n., Ndakondako."
"Garbled, adj., Botebote.",,,
,,78,
"Generation (present and future), n.,","Ginger, n., Cuta.",,
Yagiyagi.,"Gingerly, adj., Dzandzanyi.",,
"Generic, adj., Wuri.","Gingivitis, n., Efuko.",,
"Generous, adj., Mananyi; Ma nanyi.","Ginned cotton, n., Lulu dzaci.",,
"Generosity, n., Nanyima.","Ginning, n., fan.",,
"Genesis, n., Kákânmạ.","Giraffe, n., Berewagi.",,
"Genie, n., Layi.","Gird, v., Dannin; dan nin.",,
"Genital, n., Toko.","Girdle, v., Dannin.",,
"Genuflect, v., Kukura.","Girdle, n., Nindan.",,
"Genuine, adj., Hínhín.","Girdle (women), n., Dóró.",,
"Genre, n., Yirika.","Girl, n., .",,
"Genteel, adj., Kawa.","Girth, n., Sadin;Esadin.",,
"Gently, v., Janyi.","Gist, v., Tàzà.",,
"Gentry, n., Lowon.","Gist, n., Ezàtà.",,
"Genus, n., Riri.","Give, v., Ya; La ya.",,
"Germ, n., Yedzo.","Give a hand, v., Dangwa.",,
"Germinate, v., Nyì.","Give chase, v., Fan.",,
"Get, v., De.","Given that, conj., Mamina…. nade",,
"Get ahead, v., Cenka.","Give up the spirit, v., Cinkun.",,
"Getaway, n., v., Fiaya.","Give way, v., Yaba.",,
"Get hold of, v., Bagwa.","Glabrous, adj., Giakogiakogi.",,
"Ghost, n., Fara.","Glad, v., Jin muruna.",,
"Ghoul, n., Bantu.","Gladness, n., Muruna.",,
"Giant, n., Gboya.","Glance, v., Pia.",,
"Gibber, v., Ta ede.","Gland, n., Kiki.",,
"Gibberish, n., Baru.","Glare, v., Cin yekondunnu.",,
"Giddy, adj., adv., Wanyi.","Glare, n., Yekondunnucin.",,
"Giddiness, n., Eyiwan.","Glass, n., Bàyěle.",,
"Gift, n., Eriatwa.","Glass (Masaga glass), n., Bikini.",,
"Gift, to give, v., Twaria.","Glassworker, n., Màsàgǎ.",,
"Gill, n., Eshe.","Glassworks, n., Màsàgǎfù.",,
"Gimlet, n., Miyi.","Gleam, v., Máṇnạ.",,
"Gin, n., Bàràsa.","Glean, v., Ma.",,
"Gin (cotton), n., Kpákó luludza.","Gleaning, n., Nyamangi; Enyamangi.",,
"Gin, v., Dza; Yà.","Glide, v., She.",,
"Gin (trap), n.,Ndacegi","Glimmer, v., Báṇnạkéngǐ.",,
"Acceleration request, n., Gwabà","Accessory after the fact, n.,",,
kpala.,Zàgwapa zunma gànjiṇ o.,,
"Acceleration stress, n., Bapà kpala.","Accessory apartment, n., Katakányí",,
"Accelerator, n., Kpalaci.",nyạgwabe.,,
"Accelerator card, n., Vòkpalú kpala.","Accessory before the fact, n.,",,
"Accelerometer, n., Dǎmugikpala.",Zàgwapa bedzo gànjiṇ o.,,
"Accent, n., Dìmi; Edì mi.","Accessory mineral, n., Kùjá",,
"Accent lighting, n., Bàtiṇgi dìmi.",nyạgwabe.,,
"Accented, adj., Bamdìmi.","Accessory nerve, n., Dìṇkiṇ",,
"Accentual, adj., Nyidìmi.",nyạgwabe.,,
"Accentuate, v., Ròdìmi.","Accessory pigment, n., Ètạngi",,
"Accept, v., Gò; Gòyé.",nyạgwabe.,,
"Acceptable, adj., Yégòci.","Accessory shoe, n., Èdà nyạgwabe.",,
"Acceptable daily intake, n., Gínyi","Accessible, adj., kpagàyéci.",,
fondodò yégòci.,"Accession, n., Kpagàyé.",,
"Acceptance, n., Yégò.","Accession country, n., Kinkpò",,
"Acceptance agent, n., Zàtun yégò.",kpagàyé.,,
"Acceptance bonus, n., Wǎngigi","Access number, n., Dókuṇgi kpagà.",,
yégò.,"Access point, n., Tígi kpagà.",,
"Acceptance sampling, n.,","Access profile, n., Furusàngi kpagà.",,
Màmakicigi yégò.,"Access time, n., Èká kpagà.",,
"Acceptation, n., Yiyégò.","Access URL, n., URL i kpagà.",,
"Accepter, n., Yégòci.","Acciaccatura, n., Níbíngi; Ení",,
"Accepting, n., Gugòyé.",ebíngi.,,
"Accepting house, n., Emì Gugòyé.","Accidence, n., Titánkîn.",,
"Acceptor, n., Zayégòci.","Accident, n., Kîntán.",,
"Access, v., Gàkpa; Gà ekpa.","Accidental, adj., Kîntánci.",,
"Access, n., Ekpagà.","Accidental death, n., Tsutsu Kîntán.",,
"Access broker, n., Shìkwatia kpagà.",Accidental death and,,
"Access charge, n., Wókàrà kpagà.","dismemberment, n., Tsutsu",,
"Access code, n., Fínmi kpagà.",Kîntán be bàgúṇnyi.,,
"Access control, n., Shikàngi kpagà.","Accident and emergency, n., Kîntán",,
"Accessory, n., Nyạgwabe; Enyạ egwa",be dzùṇdzùṇběgà e.,,
be.,"Accident insurance, n., Nyạgbànbá",,
"Accessory (criminal abetter),n.,",kîntán.,,
Zàgwapa.,"Accident-prone, Bambókîntán.",,
"Glimmer, n., Nạkéngǐ.","Go away, v., Kpekpe; Kpekpe keba.",,
"Glimpse, n., Yeta.","Goat, he, n., Wuria.",,
"Glimpse, v., Taye.","Goatweed, n., Enyigi.",,
"Glisten, v., Wǒ.","Go-between, n., Tayí.",,
"Glitch, n., Kítà.","Goblin, n., Giri.",,
"Glitter, v., Báṇnạ.","God, n., Soko.",,
"Globe, n., Kùlù.","god (lesser god), n., Esha.",,
"Globular, adj., Kùlùlù.","Godfather, n., Ndagwagoci.",,
"Gloom, n., Kpirigi.","God forbid! Interj., Soko a ye a!",,
"Gloomy, adj., Kpiri.","God is great! Interj., Soko a to!",,
"Glory, n., Mama.","Godmother, n., Nnagwagoci.",,
"Gloss, v., Kò.","God willing, n., Sòkó káci.",,
